spell	freq
장소에서	0.0000163
시민의	0.0000163
완성되었다.	0.0000163
보낼	0.0000163
책에서	0.0000163
예선에서	0.0000163
천천히	0.0000163
세포의	0.0000163
코믹	0.0000163
당하였다.	0.0000163
장기간	0.0000163
(3)	0.0000163
족의	0.0000163
침몰	0.0000163
동시에,	0.0000163
바뀐다.	0.0000163
것일	0.0000163
인물을	0.0000163
경로를	0.0000163
11개	0.0000163
6월에는	0.0000163
08	0.0000163
1986	0.0000163
여신	0.0000163
12월에는	0.0000163
2014.03.01	0.0000163
고유한	0.0000163
카운티	0.0000163
로마자	0.0000163
파견된	0.0000163
9회	0.0000163
대한민국이	0.0000163
직후에	0.0000163
여겨	0.0000163
조작	0.0000163
차세대	0.0000163
의원을	0.0000163
돕기	0.0000163
되었는데	0.0000163
틈을	0.0000163
식물의	0.0000163
테스트를	0.0000163
매월	0.0000163
이곳	0.0000163
94	0.0000163
밖에서	0.0000163
학생들에게	0.0000163
여자를	0.0000163
주도	0.0000163
사신을	0.0000163
만주국	0.0000163
패배한	0.0000163
방송되는	0.0000163
닉	0.0000163
캠페인	0.0000163
숫자가	0.0000162
여부는	0.0000162
스프링	0.0000162
프로젝트는	0.0000162
옥스퍼드	0.0000162
서로를	0.0000162
조직은	0.0000162
프란시스코	0.0000162
오바마	0.0000162
1세와	0.0000162
라이프	0.0000162
의식	0.0000162
하노버	0.0000162
사용하던	0.0000162
입자	0.0000162
수도는	0.0000162
(2008)	0.0000162
마법을	0.0000162
결합하여	0.0000162
않았으나	0.0000162
비해,	0.0000162
2012-13	0.0000162
사태를	0.0000162
15분	0.0000162
야스시	0.0000162
소식이	0.0000162
제정되었다.	0.0000162
양식의	0.0000162
면적의	0.0000162
전하고	0.0000162
수행하고	0.0000162
사망하자	0.0000162
눈물	0.0000162
건국대학교	0.0000162
최	0.0000162
2년)	0.0000162
1남	0.0000162
음반은	0.0000162
듀오	0.0000162
바람을	0.0000162
시기가	0.0000162
명종	0.0000162
비싼	0.0000162
보고,	0.0000162
하라	0.0000162
성질이	0.0000162
여름에는	0.0000162
(ISBN	0.0000162
무기로	0.0000162
해에는	0.0000162
만들어낸	0.0000162
1882년	0.0000162
기사가	0.0000162
끝을	0.0000162
고바야시	0.0000162
순식간에	0.0000162
좌석	0.0000162
많으며,	0.0000162
설	0.0000162
가치	0.0000162
방송에	0.0000162
바다로	0.0000162
정을	0.0000162
Song	0.0000161
떨어진다.	0.0000161
해준다.	0.0000161
시즌에서	0.0000161
걸어	0.0000161
두각을	0.0000161
아내가	0.0000161
자체에	0.0000161
가능성도	0.0000161
명확하게	0.0000161
도덕적	0.0000161
심장	0.0000161
국적	0.0000161
19세기에	0.0000161
신을	0.0000161
영어,	0.0000161
본부는	0.0000161
유래했다.	0.0000161
필리프	0.0000161
이용하고	0.0000161
남편이	0.0000161
4월에는	0.0000161
현실	0.0000161
제작하였다.	0.0000161
공간은	0.0000161
대항하는	0.0000161
묶어	0.0000161
연루되어	0.0000161
연봉	0.0000161
따르지	0.0000161
열대폭풍	0.0000161
슬픈	0.0000161
OVA	0.0000161
개인용	0.0000161
86	0.0000161
대중의	0.0000161
보스	0.0000161
장치는	0.0000161
아케이드	0.0000161
드림	0.0000161
소설이다.	0.0000161
안양시	0.0000161
종류로	0.0000161
형의	0.0000161
5만	0.0000161
초당	0.0000161
대학교,	0.0000160
나오게	0.0000160
1883년	0.0000160
1888년	0.0000160
카토	0.0000160
논의가	0.0000160
기병	0.0000160
통하는	0.0000160
퍼펙트	0.0000160
날카로운	0.0000160
린	0.0000160
떠나는	0.0000160
기종	0.0000160
말고	0.0000160
구성은	0.0000160
단체를	0.0000160
심사위원	0.0000160
합성수로,	0.0000160
1893년	0.0000160
죽이는	0.0000160
상륙	0.0000160
상임	0.0000160
총리는	0.0000160
충주시	0.0000160
어느날	0.0000160
활용하여	0.0000160
경계에	0.0000160
문제점을	0.0000160
형제의	0.0000160
법원의	0.0000160
2억	0.0000160
보기도	0.0000160
고려(高麗)	0.0000160
죽는	0.0000160
뒤늦게	0.0000160
신민당	0.0000160
외국의	0.0000160
이의	0.0000160
후임	0.0000160
컸다.	0.0000160
외부의	0.0000160
벌여	0.0000160
아시아의	0.0000160
공장을	0.0000160
우리나라	0.0000160
졸업(졸업생	0.0000160
아이들의	0.0000160
적용되는	0.0000160
2011년에는	0.0000160
UEFA컵	0.0000160
방송,	0.0000160
강력히	0.0000160
합스부르크	0.0000160
증가하였다.	0.0000160
제리	0.0000160
상태는	0.0000160
예수가	0.0000160
NBA	0.0000160
되지만,	0.0000160
소셜	0.0000160
그대로의	0.0000160
산이다.	0.0000160
3rd	0.0000159
콘서트를	0.0000159
79	0.0000159
질량의	0.0000159
등.	0.0000159
연쇄	0.0000159
발족	0.0000159
망명	0.0000159
많고,	0.0000159
되었지만	0.0000159
제18회	0.0000159
영주	0.0000159
현실을	0.0000159
비교하여	0.0000159
특징으로	0.0000159
독일군은	0.0000159
배급,	0.0000159
2000.	0.0000159
대량으로	0.0000159
배에	0.0000159
선박	0.0000159
경기로	0.0000159
시작하였으며,	0.0000159
발트	0.0000159
공개적으로	0.0000159
프랑스를	0.0000159
됨	0.0000159
통폐합	0.0000159
농민	0.0000159
불에	0.0000159
커피	0.0000159
9개의	0.0000159
출전을	0.0000159
학생을	0.0000159
배출하였다.	0.0000159
사법	0.0000159
등지에	0.0000159
완도군	0.0000159
현과	0.0000159
증상이	0.0000159
남편의	0.0000159
우수교	0.0000159
2가지	0.0000159
SM	0.0000159
통화	0.0000159
없으나,	0.0000159
단체가	0.0000159
유래하였다.	0.0000159
실수로	0.0000159
패했다.	0.0000159
자이언츠의	0.0000159
병력이	0.0000159
2007년,	0.0000159
6번째	0.0000159
조선을	0.0000159
겪은	0.0000159
설명을	0.0000159
합하여	0.0000159
힘의	0.0000159
씨는	0.0000159
장착한	0.0000159
입단하여	0.0000159
우쓰노미야	0.0000159
웹사이트	0.0000159
핀란드의	0.0000159
돈이	0.0000159
형식은	0.0000159
거리에서	0.0000159
주변에서	0.0000159
작가가	0.0000159
지진이	0.0000159
김정일	0.0000159
정권에	0.0000159
의원의	0.0000159
기원은	0.0000159
하늘에	0.0000159
몹시	0.0000159
기타큐슈	0.0000159
농촌	0.0000159
단계를	0.0000159
퀴즈	0.0000159
작용하는	0.0000159
조에쓰	0.0000159
인증을	0.0000158
펼쳐	0.0000158
나간다.	0.0000158
시체를	0.0000158
브루스	0.0000158
가문이	0.0000158
측정하는	0.0000158
싫어하는	0.0000158
문학의	0.0000158
취임한	0.0000158
Man	0.0000158
Radio	0.0000158
연호이다.	0.0000158
파티	0.0000158
안녕	0.0000158
실버	0.0000158
①	0.0000158
조직하여	0.0000158
부모	0.0000158
무사히	0.0000158
전기의	0.0000158
아내와	0.0000158
피트	0.0000158
조직된	0.0000158
거치면서	0.0000158
시계	0.0000158
25px	0.0000158
이번에는	0.0000158
뒤에서	0.0000158
투쟁을	0.0000158
디스플레이	0.0000158
버린	0.0000158
실패	0.0000158
타이의	0.0000158
뉴캐슬	0.0000158
서부의	0.0000158
복귀했다.	0.0000158
연주를	0.0000158
생산이	0.0000158
평가가	0.0000158
(2007)	0.0000158
Dance	0.0000158
존재하며,	0.0000158
몸은	0.0000158
한국어판	0.0000158
2001.	0.0000158
오늘의	0.0000157
캐서린	0.0000157
군과	0.0000157
현은	0.0000157
인정할	0.0000157
단순	0.0000157
방콕	0.0000157
돌아가는	0.0000157
항	0.0000157
슈퍼컵	0.0000157
앞선	0.0000157
부르며,	0.0000157
차가운	0.0000157
폭력	0.0000157
로마로	0.0000157
진,	0.0000157
변하는	0.0000157
사후에	0.0000157
대표를	0.0000157
올스타	0.0000157
교황이	0.0000157
일상	0.0000157
태양이	0.0000157
전해	0.0000157
도입하여	0.0000157
생성	0.0000157
졸업,	0.0000157
빠지게	0.0000157
대에	0.0000157
7월부터	0.0000157
월터	0.0000157
독일군	0.0000157
채택되었다.	0.0000157
예측	0.0000157
하야시	0.0000157
명(明)	0.0000157
참석하였다.	0.0000157
판사	0.0000157
행사가	0.0000157
메달	0.0000157
사도	0.0000157
페르난도	0.0000157
엔진의	0.0000157
FC에서	0.0000157
나타날	0.0000157
93	0.0000157
2006년,	0.0000157
경기장에서	0.0000157
방송으로	0.0000157
손상을	0.0000157
성립	0.0000157
1886년	0.0000157
2008년,	0.0000157
노스	0.0000157
남원시	0.0000157
지역인	0.0000157
존재로	0.0000157
색이	0.0000157
혜택을	0.0000157
탄소	0.0000157
달라진다.	0.0000157
죽임을	0.0000157
학문적	0.0000157
던져	0.0000156
기초가	0.0000156
하려고	0.0000156
식민지를	0.0000156
기도를	0.0000156
Rock	0.0000156
떠난다.	0.0000156
인터넷을	0.0000156
(2003)	0.0000156
군()	0.0000156
AS	0.0000156
표기한다.	0.0000156
조셉	0.0000156
발행하는	0.0000156
시작되는	0.0000156
경상도	0.0000156
콜	0.0000156
체결된	0.0000156
대영	0.0000156
인정되지	0.0000156
군마	0.0000156
불참	0.0000156
화장실	0.0000156
구간에서	0.0000156
1987년에	0.0000156
베네수엘라	0.0000156
사상의	0.0000156
프랑스로	0.0000156
체육	0.0000156
행사할	0.0000156
당선자	0.0000156
광장	0.0000156
언어가	0.0000156
시즌부터	0.0000156
표기	0.0000156
단행본	0.0000156
탄핵을	0.0000156
컨테이너	0.0000156
발탁되어	0.0000156
1경기	0.0000156
수술	0.0000156
따왔다.	0.0000156
주변을	0.0000156
무산되었다.	0.0000156
조명	0.0000156
가격을	0.0000156
레이디	0.0000156
내전	0.0000156
골키퍼	0.0000156
병사	0.0000156
거점으로	0.0000156
문과	0.0000156
요청하였다.	0.0000156
일부러	0.0000156
캡틴	0.0000156
유래한다.	0.0000156
자발적으로	0.0000155
예정인	0.0000155
벗어난	0.0000155
(2009)	0.0000155
결국,	0.0000155
2009년,	0.0000155
처리를	0.0000155
비율을	0.0000155
바뀌는	0.0000155
맞았다.	0.0000155
초부터	0.0000155
겨울에	0.0000155
내리고	0.0000155
입자의	0.0000155
잡을	0.0000155
고향으로	0.0000155
건강한	0.0000155
채널을	0.0000155
목	0.0000155
1970년대에	0.0000155
베스트극장	0.0000155
본방송일자=	0.0000155
대학이	0.0000155
캄보디아	0.0000155
전작	0.0000155
회장은	0.0000155
공격하였다.	0.0000155
보존되어	0.0000155
만들고,	0.0000155
관할로	0.0000155
동의를	0.0000155
존재는	0.0000155
제로	0.0000155
나무를	0.0000155
이나	0.0000155
2위로	0.0000155
2차전	0.0000155
현금	0.0000155
1승	0.0000155
이름에	0.0000155
팔을	0.0000155
조약으로	0.0000155
아키	0.0000155
사의	0.0000155
호크스	0.0000155
기자회견을	0.0000155
선수로서	0.0000155
언더	0.0000155
멀티미디어	0.0000155
휘는	0.0000155
시집	0.0000155
올라가	0.0000155
메릴랜드	0.0000155
결승에서	0.0000155
줄어들었다.	0.0000155
2012년)	0.0000155
3호선	0.0000155
취임.	0.0000155
동원하여	0.0000155
수단을	0.0000155
구와	0.0000155
작업은	0.0000155
본부를	0.0000155
남을	0.0000155
집안에서	0.0000155
측에서는	0.0000155
야구장	0.0000155
가나	0.0000155
열전	0.0000155
날개를	0.0000155
처럼	0.0000155
방송하는	0.0000155
책이다.	0.0000155
(2015년)	0.0000155
옵티머스	0.0000155
청룡영화상	0.0000154
두지	0.0000154
선물	0.0000154
총독	0.0000154
1863년	0.0000154
헤르만	0.0000154
조약의	0.0000154
주인공인	0.0000154
스타일을	0.0000154
연대를	0.0000154
통합을	0.0000154
대학생	0.0000154
편성이	0.0000154
방송사	0.0000154
2006년부터	0.0000154
미드필더로	0.0000154
(애니원)	0.0000154
데에는	0.0000154
97	0.0000154
로얄	0.0000154
400	0.0000154
가정용	0.0000154
회장으로	0.0000154
하다	0.0000154
뿐이었다.	0.0000154
협정	0.0000154
달에	0.0000154
아들.	0.0000154
두가지	0.0000154
근거를	0.0000154
기념하기	0.0000154
신청을	0.0000154
110	0.0000154
MB	0.0000154
이상은	0.0000154
약칭은	0.0000154
(2005)	0.0000154
하루카	0.0000154
99	0.0000154
애리조나	0.0000154
여파로	0.0000154
패하여	0.0000154
이해를	0.0000154
경제적인	0.0000154
일대에서	0.0000154
족	0.0000154
칸의	0.0000154
확실하지	0.0000154
것이나	0.0000154
Like	0.0000154
방대한	0.0000154
취득한	0.0000154
대상에	0.0000154
마이크로	0.0000154
포켓몬으로	0.0000154
박스	0.0000153
앨범으로	0.0000153
않았으며	0.0000153
개최하였다.	0.0000153
플레이를	0.0000153
식량	0.0000153
파울	0.0000153
재단	0.0000153
고쳐	0.0000153
시민들이	0.0000153
향을	0.0000153
생부	0.0000153
광대한	0.0000153
국제적으로	0.0000153
링	0.0000153
벌어지는	0.0000153
과학자들은	0.0000153
그것이다.	0.0000153
있어서도	0.0000153
<!--	0.0000153
시네마	0.0000153
2012년에는	0.0000153
현대에	0.0000153
작다.	0.0000153
(작사:	0.0000153
Blue	0.0000153
대종상	0.0000153
나눈	0.0000153
파괴되었다.	0.0000153
기지를	0.0000153
폭탄을	0.0000153
작가,	0.0000153
밤을	0.0000153
행성을	0.0000153
줄곧	0.0000153
겨울에는	0.0000153
야구를	0.0000153
안산	0.0000153
100대	0.0000153
(1999년)	0.0000153
3월부터	0.0000153
친선	0.0000153
돌아오는	0.0000153
1868년	0.0000153
노태우	0.0000153
펠리페	0.0000153
이외에는	0.0000153
제21회	0.0000153
아벨	0.0000153
학생의	0.0000153
인류	0.0000153
반대를	0.0000153
이탈리아는	0.0000153
민족주의	0.0000153
그룹에	0.0000153
터보	0.0000153
복수의	0.0000153
라스트	0.0000153
쉽지	0.0000153
출연해	0.0000153
경우의	0.0000153
프로세스	0.0000153
민족문제연구소가	0.0000153
조기	0.0000153
리버풀	0.0000153
날을	0.0000153
대령	0.0000153
실권을	0.0000153
니콜라스	0.0000153
(우정출연)	0.0000153
몬트리올	0.0000153
권유로	0.0000153
선수였다.	0.0000153
동부의	0.0000153
내세워	0.0000153
신문,	0.0000153
기도	0.0000153
2004년부터	0.0000153
강화군	0.0000153
마이애미	0.0000153
구조와	0.0000153
살아가는	0.0000153
연락을	0.0000152
결승에	0.0000152
31일)	0.0000152
마키	0.0000152
정신과	0.0000152
택시	0.0000152
그레이트	0.0000152
요정	0.0000152
집단의	0.0000152
청(淸)	0.0000152
것입니다.	0.0000152
제시하였다.	0.0000152
사정을	0.0000152
댄	0.0000152
운항	0.0000152
하이	0.0000152
가공의	0.0000152
설립,	0.0000152
죽어	0.0000152
촌을	0.0000152
회사에서	0.0000152
알래스카	0.0000152
만화를	0.0000152
수용	0.0000152
팬들이	0.0000152
건립	0.0000152
불	0.0000152
제20회	0.0000152
한국,	0.0000152
통계	0.0000152
디트로이트	0.0000152
발전소	0.0000152
추정	0.0000152
지리적	0.0000152
서대문구	0.0000152
상품을	0.0000152
조성된	0.0000152
보루시아	0.0000152
구단의	0.0000152
대량의	0.0000152
명예를	0.0000152
번주	0.0000152
창설되었다.	0.0000152
정해져	0.0000152
하원	0.0000152
아니지만,	0.0000152
후에,	0.0000152
현재까지도	0.0000152
편찬한	0.0000152
계급	0.0000152
순환	0.0000152
조사한	0.0000152
이야기》	0.0000152
국정원	0.0000152
면적이	0.0000152
불의	0.0000152
정과	0.0000152
데는	0.0000152
신임	0.0000152
함.	0.0000152
교황으로	0.0000152
요하네스	0.0000152
모습	0.0000152
바탕에	0.0000152
예컨대	0.0000152
재산	0.0000152
흩어져	0.0000152
상에	0.0000152
감독에	0.0000151
마츠모토	0.0000151
인상적인	0.0000151
더비	0.0000151
취한	0.0000151
리사	0.0000151
쓰게	0.0000151
제안한	0.0000151
연설을	0.0000151
수요가	0.0000151
철학을	0.0000151
인정을	0.0000151
몰려	0.0000151
1985	0.0000151
써	0.0000151
반응	0.0000151
안내	0.0000151
달이	0.0000151
내놓았다.	0.0000151
충돌이	0.0000151
비해서	0.0000151
양력	0.0000151
절대적인	0.0000151
단계로	0.0000151
지식	0.0000151
에게	0.0000151
연안에	0.0000151
16개	0.0000151
양대	0.0000151
지배하에	0.0000151
사고의	0.0000151
이적한	0.0000151
드라이브	0.0000151
발탁되었다.	0.0000151
증거는	0.0000151
?)는	0.0000151
퀘벡	0.0000151
LA	0.0000151
빌려	0.0000151
펠릭스	0.0000151
박사가	0.0000151
의거하여	0.0000151
딘	0.0000151
무렵,	0.0000151
탈출	0.0000151
거부하였다.	0.0000151
개업하였다.	0.0000151
미요시	0.0000151
지방은	0.0000151
주기로	0.0000151
배터리	0.0000151
총칭이다.	0.0000151
기둥	0.0000151
모른다.	0.0000151
저상	0.0000151
믹싱	0.0000150
콤팩트	0.0000150
양산	0.0000150
사업은	0.0000150
항공의	0.0000150
1876년	0.0000150
설치했다.	0.0000150
편지	0.0000150
대비하여	0.0000150
장조	0.0000150
땅의	0.0000150
규모를	0.0000150
단체는	0.0000150
구미시	0.0000150
중심지이다.	0.0000150
일반적이다.	0.0000150
군수	0.0000150
음원	0.0000150
모리스	0.0000150
1분	0.0000150
접근을	0.0000150
공개한	0.0000150
나카가와	0.0000150
1848년	0.0000150
띤	0.0000150
그렇기	0.0000150
철도를	0.0000150
현직	0.0000150
히틀러의	0.0000150
금	0.0000150
가능하며	0.0000150
부부의	0.0000150
성북구	0.0000150
대사를	0.0000150
Cotoneaster	0.0000150
휴스턴	0.0000150
장쑤	0.0000150
영토의	0.0000150
표현은	0.0000150
애니메이션의	0.0000150
5분	0.0000150
1-0	0.0000150
1차전	0.0000150
12개의	0.0000150
자택에서	0.0000150
확정되었다.	0.0000150
시민들의	0.0000150
안정을	0.0000150
왕인	0.0000150
죽음으로	0.0000150
자유주의	0.0000150
고리	0.0000150
자살을	0.0000150
시작했고	0.0000150
(1996년)	0.0000150
조화를	0.0000150
인정되는	0.0000150
비추어	0.0000150
시외버스	0.0000150
진화한다.	0.0000150
정체를	0.0000150
군주	0.0000150
반대하여	0.0000150
이론적	0.0000150
사진이	0.0000150
기반이	0.0000150
문화는	0.0000150
재료를	0.0000150
하였다고	0.0000150
청사	0.0000150
국가이다.	0.0000150
위치하여	0.0000150
점도	0.0000150
2014년)	0.0000150
권한이	0.0000149
않았을	0.0000149
성공한다.	0.0000149
부왕	0.0000149
원칙으로	0.0000149
고가	0.0000149
검찰	0.0000149
우체국	0.0000149
은퇴했다.	0.0000149
인디	0.0000149
대리	0.0000149
km,	0.0000149
건물에	0.0000149
돌	0.0000149
세르게이	0.0000149
2005년,	0.0000149
부진으로	0.0000149
불리던	0.0000149
법률을	0.0000149
산맥의	0.0000149
이사회	0.0000149
100px	0.0000149
송파구	0.0000149
자녀를	0.0000149
GSL	0.0000149
해주는	0.0000149
변한다.	0.0000149
행정동	0.0000149
83	0.0000149
기원후	0.0000149
척	0.0000149
13개	0.0000149
않음	0.0000149
찾지	0.0000149
당선되어	0.0000149
원인	0.0000149
겪게	0.0000149
거제시	0.0000149
제2의	0.0000149
